id,prefecture,municipality,population,category,populationDate,sourceName,sourceUrl
212130,岐阜県,各務原市,143570,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
212148,岐阜県,可児市,99275,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
212156,岐阜県,山県市,24377,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
212164,岐阜県,瑞穂市,56270,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
212172,岐阜県,飛騨市,21295,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
212181,岐阜県,本巣市,32627,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
212199,岐阜県,郡上市,36973,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
212202,岐阜県,下呂市,28297,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
212211,岐阜県,海津市,30995,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
213004,岐阜県,羽島郡,48355,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
213021,岐阜県,羽島郡岐南町,26482,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
213039,岐阜県,羽島郡笠松町,21873,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
213403,岐阜県,養老郡,25476,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
213411,岐阜県,養老郡養老町,25476,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
213608,岐阜県,不破郡,31472,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
213616,岐阜県,不破郡垂井町,25481,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
213624,岐阜県,不破郡関ケ原町,5991,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
213802,岐阜県,安八郡,41409,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
213811,岐阜県,安八郡神戸町,18019,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
213829,岐阜県,安八郡輪之内町,8995,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
213837,岐阜県,安八郡安八町,14395,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
214001,岐阜県,揖斐郡,61539,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
214019,岐阜県,揖斐郡揖斐川町,18254,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
214035,岐阜県,揖斐郡大野町,21098,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
214043,岐阜県,揖斐郡池田町,22187,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
214205,岐阜県,本巣郡,18552,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
214213,岐阜県,本巣郡北方町,18552,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
215007,岐阜県,加茂郡,45223,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
215015,岐阜県,加茂郡坂祝町,8231,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
215023,岐阜県,加茂郡富加町,5853,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
215031,岐阜県,加茂郡川辺町,9704,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
215040,岐阜県,加茂郡七宗町,3066,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
215058,岐阜県,加茂郡八百津町,9692,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
215066,岐阜県,加茂郡白川町,6707,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
215074,岐阜県,加茂郡東白川村,1970,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
215201,岐阜県,可児郡,17255,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
215210,岐阜県,可児郡御嵩町,17255,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
216003,岐阜県,大野郡,1455,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
216046,岐阜県,大野郡白川村,1455,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
221007,静岡県,静岡市,667503,large_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
221015,静岡県,静岡市葵区,242359,large_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
221023,静岡県,静岡市駿河区,204947,large_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
221031,静岡県,静岡市清水区,220197,large_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
221309,静岡県,浜松市,778346,ordinance_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
221384,静岡県,浜松市中央区,600660,large_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
221392,静岡県,浜松市浜名区,153403,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
221406,静岡県,浜松市天竜区,24283,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
222038,静岡県,沼津市,183750,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
222054,静岡県,熱海市,32757,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
222062,静岡県,三島市,103790,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
222071,静岡県,富士宮市,125771,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
222089,静岡県,伊東市,63494,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
222097,静岡県,島田市,93931,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
222101,静岡県,富士市,244718,large_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
222119,静岡県,磐田市,164056,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
222127,静岡県,焼津市,134112,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
222135,静岡県,掛川市,114223,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
222143,静岡県,藤枝市,138740,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
222151,静岡県,御殿場市,83034,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
222160,静岡県,袋井市,87529,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
222194,静岡県,下田市,18770,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
222208,静岡県,裾野市,48273,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
222216,静岡県,湖西市,56667,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
222224,静岡県,伊豆市,27127,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
222232,静岡県,御前崎市,29252,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
222241,静岡県,菊川市,46698,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
222259,静岡県,伊豆の国市,45395,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
222267,静岡県,牧之原市,41559,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
223000,静岡県,賀茂郡,36132,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
223018,静岡県,賀茂郡東伊豆町,10866,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
223026,静岡県,賀茂郡河津町,6209,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
223042,静岡県,賀茂郡南伊豆町,7161,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
223051,静岡県,賀茂郡松崎町,5489,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
223069,静岡県,賀茂郡西伊豆町,6407,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
223204,静岡県,田方郡,35945,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
223255,静岡県,田方郡函南町,35945,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
223409,静岡県,駿東郡,91721,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
223417,静岡県,駿東郡清水町,31482,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
223425,静岡県,駿東郡長泉町,43571,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
223441,静岡県,駿東郡小山町,16668,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
224201,静岡県,榛原郡,34275,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
224243,静岡県,榛原郡吉田町,28764,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
224294,静岡県,榛原郡川根本町,5511,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
224600,静岡県,周智郡,16660,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
224618,静岡県,周智郡森町,16660,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
231002,愛知県,名古屋市,2310721,ordinance_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
231011,愛知県,名古屋市千種区,160719,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
231029,愛知県,名古屋市東区,86212,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
231037,愛知県,名古屋市北区,161389,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
231045,愛知県,名古屋市西区,149123,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
231053,愛知県,名古屋市中村区,139829,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
231061,愛知県,名古屋市中区,102869,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
231070,愛知県,名古屋市昭和区,107073,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
231088,愛知県,名古屋市瑞穂区,108569,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
231096,愛知県,名古屋市熱田区,65853,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
231100,愛知県,名古屋市中川区,215998,large_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
231118,愛知県,名古屋市港区,140269,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
231126,愛知県,名古屋市南区,131380,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
231134,愛知県,名古屋市守山区,175752,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
231142,愛知県,名古屋市緑区,249551,large_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
231151,愛知県,名古屋市名東区,159469,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
231169,愛知県,名古屋市天白区,156666,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232017,愛知県,豊橋市,363320,large_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232025,愛知県,岡崎市,381179,large_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232033,愛知県,一宮市,374964,large_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232041,愛知県,瀬戸市,125175,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232050,愛知県,半田市,115281,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232068,愛知県,春日井市,305003,large_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232076,愛知県,豊川市,185469,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232084,愛知県,津島市,59043,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232092,愛知県,碧南市,72045,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232106,愛知県,刈谷市,152774,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232114,愛知県,豊田市,414241,large_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232122,愛知県,安城市,187448,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232131,愛知県,西尾市,169028,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232149,愛知県,蒲郡市,76682,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232157,愛知県,犬山市,71038,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232165,愛知県,常滑市,58474,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232173,愛知県,江南市,97764,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232190,愛知県,小牧市,148281,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232203,愛知県,稲沢市,132336,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232211,愛知県,新城市,41602,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232220,愛知県,東海市,113281,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232238,愛知県,大府市,93227,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232246,愛知県,知多市,82685,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232254,愛知県,知立市,72726,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232262,愛知県,尾張旭市,83692,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232271,愛知県,高浜市,48924,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232289,愛知県,岩倉市,47942,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232297,愛知県,豊明市,67743,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232301,愛知県,日進市,94574,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232319,愛知県,田原市,57843,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232327,愛知県,愛西市,59945,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232335,愛知県,清須市,68902,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232343,愛知県,北名古屋市,86100,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232351,愛知県,弥富市,43424,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232360,愛知県,みよし市,61321,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232378,愛知県,あま市,87817,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
232386,愛知県,長久手市,61677,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
233005,愛知県,愛知郡,43901,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
233021,愛知県,愛知郡東郷町,43901,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
233404,愛知県,西春日井郡,15971,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
233421,愛知県,西春日井郡豊山町,15971,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
233609,愛知県,丹羽郡,58794,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
233617,愛知県,丹羽郡大口町,23904,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
233625,愛知県,丹羽郡扶桑町,34890,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
234206,愛知県,海部郡,75156,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
234249,愛知県,海部郡大治町,33694,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
234257,愛知県,海部郡蟹江町,36736,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
234273,愛知県,海部郡飛島村,4726,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
234401,愛知県,知多郡,156417,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
234419,愛知県,知多郡阿久比町,27937,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
234427,愛知県,知多郡東浦町,49715,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
234451,愛知県,知多郡南知多町,15185,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
234460,愛知県,知多郡美浜町,20265,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
234478,愛知県,知多郡武豊町,43315,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
235008,愛知県,額田郡,41880,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
235016,愛知県,額田郡幸田町,41880,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
235601,愛知県,北設楽郡,7487,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
235610,愛知県,北設楽郡設楽町,3991,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
235628,愛知県,北設楽郡東栄町,2610,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
235636,愛知県,北設楽郡豊根村,886,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
242012,三重県,津市,266012,large_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
242021,三重県,四日市市,305085,large_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
242039,三重県,伊勢市,117368,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
242047,三重県,松阪市,154518,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
242055,三重県,桑名市,137008,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
242071,三重県,鈴鹿市,192840,mid_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
242080,三重県,名張市,73241,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
242098,三重県,尾鷲市,15041,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
242101,三重県,亀山市,49098,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
242110,三重県,鳥羽市,16049,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
242128,三重県,熊野市,14588,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
242144,三重県,いなべ市,44421,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
242152,三重県,志摩市,43026,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
242161,三重県,伊賀市,83351,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
243001,三重県,桑名郡,5858,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
243035,三重県,桑名郡木曽岬町,5858,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
243205,三重県,員弁郡,25525,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
243248,三重県,員弁郡東員町,25525,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
243400,三重県,三重郡,67412,small_city,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
243418,三重県,三重郡菰野町,40468,village_town,2026年1月1日時点,総務省 住民基本台帳に基づく人口、人口動態及び世帯数調査（令和8年1月1日現在）,
